Gene_acc,Gene_id,Signed_Rank,log10_TMT_intensity,FDR,Desc
30,Tb11.v5.0154,0.696258,6.323507856278261,0.77854,"WD domain, G-beta repeat, putative"
31,Tb11.v5.0162,0.6929609999999999,6.04695925629152,0.7801,proteasome beta 6 subunit
32,Tb11.v5.0191,-13.331575,5.242113880094346,0.12625999999999998,"ELMO/CED-12 family, putative"
33,Tb11.v5.0194,-6.1330089999999995,4.732561815352686,0.27678,"hypothetical protein, conserved"
34,Tb11.v5.0196,-0.800108,6.522983831829999,0.7499,"Proteasome subunit A N-terminal signature/Proteasome subunit, putative"
35,Tb11.v5.0325,40.267783,5.7335078231078365,0.02279,"retrotransposon hot spot (RHS) protein, putative"
36,Tb11.v5.0326,1.334442,5.907886781914454,0.64359,"retrotransposon hot spot (RHS) protein, putative"
37,Tb11.v5.0365,0.607742,4.690218237345011,0.79693,"hypothetical protein, conserved"
38,Tb11.v5.0366,15.770123000000002,6.4769779138880965,0.10452,"hypothetical protein, conserved"
39,Tb11.v5.0412,-4.096806,5.532916094918825,0.37071,"hypothetical protein, conserved"
40,Tb11.v5.0428,1.421941,4.725059350801068,0.6249600000000001,"hypothetical protein, conserved"
41,Tb11.v5.0468,-0.263081,5.058769831342175,0.93342,"alpha tubulin, putative"
42,Tb11.v5.0480,-0.28942199999999996,6.060066710870536,0.9157799999999999,"DNA-directed RNA polymerase, alpha subunit, putative"
43,Tb11.v5.0482,-1.160755,5.060980983566012,0.66948,"hypothetical protein, conserved"
44,Tb11.v5.0487,-0.573505,5.7322095477301325,0.80867,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative"
45,Tb11.v5.0489,-1.909487,5.429826539624137,0.55298,"retrotransposon hot spot (RHS) protein, putative"
46,Tb11.v5.0493,0.200025,5.128961161320008,0.9674799999999999,"kinesin K39, putative"
47,Tb11.v5.0501,-3.748857,6.671829806294785,0.39088,"40S ribosomal protein S3A, putative"
48,Tb11.v5.0507,-0.40033,5.393848854165138,0.86505,"hypothetical protein, conserved"
49,Tb11.v5.0517,-22.846436999999998,5.222776280041579,0.060570000000000006,"hypothetical protein, conserved"
50,Tb11.v5.0528,0.370881,5.401272991133811,0.87623,"hypothetical protein, conserved"
51,Tb11.v5.0537,1.640997,6.4762169814267185,0.58903,"polyubiquitin, putative"
52,Tb11.v5.0553,-1.034583,5.264229711257186,0.69448,"ubiquitin hydrolase, putative"
53,Tb11.v5.0567,-1.283733,4.784049986119662,0.65172,"retrotransposon hot spot (RHS) protein, putative"
54,Tb11.v5.0594,0.13879,5.64781411609336,0.98665,"retrotransposon hot spot (RHS) protein, putative"
55,Tb11.v5.0618,-44.109752,4.495173710989416,0.01905,"hypothetical protein, conserved"
56,Tb11.v5.0624,-5.018332,6.347166025993513,0.31927,"retrotransposon hot spot protein (PHS), putative"
57,Tb11.v5.0627,7.775415,5.499026893261117,0.22703,"lipase domain protein, putative"
58,Tb11.v5.0636,5.259354,6.372424067795441,0.31079,"C-terminal motor kinesin, putative"
59,Tb11.v5.0652,0.670672,4.9488348285416315,0.7858,"protein kinase, putative"
60,Tb11.v5.0670,-0.657801,5.189596979269823,0.78638,"retrotransposon hot spot (RHS) protein, putative"
61,Tb11.v5.0692,1.968805,5.722568115354067,0.54515,"Thiopurine S-methyltransferase (TPMT), putative"
62,Tb11.v5.0713,-0.368216,6.7395565228693,0.87665,"Retrotransposon hot spot protein 6 (RHS6), putative"
63,Tb11.v5.0735,-3.0023020000000002,4.53686385627471,0.44466000000000006,"hypothetical protein, conserved"
64,Tb11.v5.0736,1.5715370000000002,5.553601493176801,0.5992,"ABC1 family, putative"
65,Tb11.v5.0745,-2.661102,4.731583930712908,0.47306000000000004,"hypothetical protein, conserved"
66,Tb11.v5.0746,3.038094,5.855738367562408,0.44161999999999996,"tatD related deoxyribonuclease, putative"
67,Tb11.v5.0760,17.100694,4.653366902145936,0.09312000000000001,"RNA polymerase III transcription factor (TF)IIIC subunit, putative"
68,Tb11.v5.0765,-0.139931,4.9340846644374245,0.98662,"N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein, putative"
69,Tb11.v5.0807,3.352131,5.905186361580406,0.41944,"ribonuclease, putative"
70,Tb11.v5.0839,-0.5611119999999999,5.0598707608417985,0.81376,"retrotransposon hot spot (RHS) protein, putative"
71,Tb11.v5.0842,-3.889264,5.440220904184166,0.38245999999999997,"Vesicle coat protein involved in Golgi to plasma membrane transport, putative"
72,Tb11.v5.0853,0.879473,5.701876112562455,0.72948,"Vacuolar sorting protein 9 (VPS9) domain containing protein, putative"
73,Tb11.v5.0868,-8.858898,4.207510496370137,0.19927999999999998,"mitotubule-associated protein Gb4, putative"
74,Tb11.v5.0885,-0.50831,4.961329479119825,0.82944,"amino acid transporter, putative"
75,Tb11.v5.0892,-0.962008,4.78522089174808,0.7075,"hypothetical protein, conserved"
76,Tb11.v5.0905,3.551769,5.5605211414829885,0.40514,"hypothetical protein, conserved"
77,Tb11.v5.0965,-0.398935,5.632728514984439,0.8656799999999999,"ATP-dependent DEAH-box RNA helicase, putative"
78,Tb11.v5.1016,139.933623,5.216506603977148,0.00091,"receptor-type adenylate cyclase GRESAG 4 (pseudogene), putative"
79,Tb11.v5.1020,-4.225605000000001,5.145820818801547,0.36368,"retrotransposon hot spot (RHS) protein, putative"
80,Tb11.v5.1052,6.3915690000000005,4.654054228870328,0.26787,"nucleobase/nucleoside transporter 8.1, putative"
81,Tb927.1.1000,0.49027,5.834623496648979,0.8345899999999999,developmentally regulated phosphoprotein
82,Tb927.1.1020,1.6749060000000002,5.413983365357471,0.58402,leucine-rich repeat-containing protein
83,Tb927.1.1030,-0.322381,5.54167283181073,0.89456,Nucleolar protein 49
84,Tb927.1.1050,0.363525,5.348785631537293,0.8776,Metallo-dependent phosphatase-like domain-containing protein
85,Tb927.1.1060,-2.283224,5.78998872905181,0.50863,"Cell cycle checkpoint protein RAD1-like, putative"
86,Tb927.1.1080,-21.916107,4.689882211032396,0.06522,"TFIIH basal transcription factor subunit, putative"
87,Tb927.1.1100,-5.1985470000000005,5.637241490304893,0.3114,Basal body protein
88,Tb927.1.1120,0.572332,5.548716091089438,0.8087,"ribosomal RNA-processing protein 8, putative"
89,Tb927.1.1130,-7.824567999999999,5.640390990944586,0.22494,"glycerol-3-phosphate dehydrogenase (FAD-dependent), putative"
90,Tb927.1.1140,16.426341,5.551151012641494,0.09892999999999999,"Transmembrane protein 231, putative"
91,Tb927.1.1150,2.207939,4.7041488002574265,0.517,zeta tubulin
92,Tb927.1.1160,-33.572047,5.337277518450522,0.03082,kinetoplast ribosomal PPR-repeat containing protein 3
93,Tb927.1.120,-1.0606659999999999,6.865755224071451,0.68857,"retrotransposon hot spot protein 4 (RHS4), putative"
94,Tb927.1.1200,-68.91736999999999,5.803784761444342,0.00618,Mitochondrial ribosomal protein S15
95,Tb927.1.1210,-0.26455500000000004,5.076975227360735,0.93322,"conserved protein, unknown function"
96,Tb927.1.1220,-2.3216240000000004,5.87411114664448,0.50621,RWD domain-containing protein
97,Tb927.1.1240,23.204280999999998,6.38994888115996,0.05877,"cytidine triphosphate synthase, putative"
98,Tb927.1.1270,-3.64017,6.047998737092271,0.39838,"homocysteine S-methyltransferase, putative"
99,Tb927.1.1310,10.147936999999999,5.356870665646266,0.17238,"transmembrane protein, conserved"
100,Tb927.1.1330,0.980184,5.9097677763991845,0.70382,Mitochondrial Editosome-like Complex TUTase
101,Tb927.1.1340,0.247759,5.46741125973242,0.94353,"Quinonprotein alcohol dehydrogenase-like protein, putative"
102,Tb927.1.1370,-1.4226299999999998,5.988675763709467,0.6248600000000001,"rRNA biogenesis protein, putative"
103,Tb927.1.1380,2.635391,6.040973981431452,0.47485,"serine/threonine protein phosphatase 2A regulatory subunit, putative"
104,Tb927.1.1390,-8.938634,5.24345972997095,0.198,"hypothetical protein, conserved"
105,Tb927.1.1400,-22.59057,5.217723398175719,0.061579999999999996,"Overproducer of inositol protein 10 homolog, putative"
106,Tb927.1.1420,-3.19001,5.822851032657207,0.43178,"conserved protein, unknown function"
107,Tb927.1.1470,-0.549716,5.8203952390496365,0.81689,"conserved protein, unknown function"
108,Tb927.1.1530,6.1078220000000005,5.408117802808907,0.27703,"STE group serine/threonine-protein kinase, putative"
109,Tb927.1.1540,3.61441,5.662992853569418,0.40016,"Tubulin/FtsZ family, putative"
110,Tb927.1.1550,5.703532,5.481663302956823,0.29412,"tubulin-tyrosine ligase, putative"
111,Tb927.1.1560,-0.509831,6.402280301802186,0.8289700000000001,"vesicular-fusion protein nsf, putative"
112,Tb927.1.1580,3.372096,5.902184081697069,0.41777,"electron transport protein SCO1/2, putative"
113,Tb927.1.1610,1.087646,5.165487676576981,0.68429,"hypothetical protein, conserved"
114,Tb927.1.1620,-8.466339999999999,5.958076282457981,0.20792,"ATP-dependent DEAD/H RNA helicase, putative"
115,Tb927.1.1630,0.770138,5.105932352186576,0.75745,transcription elongation factor 1 homolog
116,Tb927.1.1640,-1.286365,4.99510055182663,0.65172,"hypothetical protein, conserved"
117,Tb927.1.1670,1.545575,6.516191503958856,0.6039,ARM-like helical domain-containing protein
118,Tb927.1.1680,20.981858,5.469117740962666,0.07052,Transcription elongation factor 1 domain-containing protein
119,Tb927.1.1690,0.428889,5.720417321751628,0.8563799999999999,RNA-editing nuclease 1
120,Tb927.1.1700,-10.937127,6.157592747203928,0.15799000000000002,"AATF protein, putative"
121,Tb927.1.1710,1.0653190000000001,6.187396618969094,0.6877300000000001,"transmembrane protein, conserved"
122,Tb927.1.1720,-1.024455,5.7401913067691135,0.69609,"cyclophilin 15, putative"
123,Tb927.1.1730,3.9189529999999997,5.803177055654626,0.38021,"Polyadenylation mediator complex protein PAMC1, putative"
124,Tb927.1.1750,-0.722349,4.9175758732119625,0.76968,"conserved protein, unknown function"
125,Tb927.1.1770,0.474438,5.573935133243116,0.8414200000000001,Dithiol glutaredoxin 2
126,Tb927.1.1790,-15.390917000000002,5.249288876947602,0.10735,"hypothetical PIN domain-containing protein, conserved"
127,Tb927.1.180,-0.9605870000000001,6.7521291499147855,0.70782,"retrotransposon hot spot protein 1 (RHS1), putative"
128,Tb927.1.1840,7.287337,5.371579473876809,0.24014000000000002,"conserved protein, unknown function"
129,Tb927.1.1880,-12.069864,5.141847824857473,0.14204,WD40 repeat-containing protein
130,Tb927.1.1890,-5.990328,5.439788858197747,0.28252,Replication Factor C Subunit 1-related protein
131,Tb927.1.190,1.0746129999999998,6.315936775503905,0.68604,"retrotransposon hot spot protein (RHS, pseudogene), putative"
132,Tb927.1.1910,-0.360844,5.361809022614395,0.87782,MORN repeat-containing protein
133,Tb927.1.1920,-0.764454,5.226256973610648,0.7590899999999999,"conserved protein, unknown function"
134,Tb927.1.1930,-0.737418,6.335508047272421,0.76467,"phosphatidylinositol 3-kinase, putative"
135,Tb927.1.1960,-1.4093930000000001,6.179319071065717,0.62783,"chaperone protein DnaJ, putative"
136,Tb927.1.1980,-5.778854,4.939533229687372,0.29011,"protein transport protein YIF1, putative"
137,Tb927.1.1990,41.62397,5.226654027556599,0.021730000000000003,"Pre-mRNA-splicing factor 38, putative"
138,Tb927.1.2100,1.487538,6.725006999062356,0.6139399999999999,Calpain-like protein 1.1
139,Tb927.1.2110,3.416636,5.535095286680471,0.41541999999999996,Calpain-like protein 1.2
140,Tb927.1.2120,0.7925810000000001,6.292023351257005,0.7509399999999999,Calpain-like protein CALP1.3
141,Tb927.1.2190,1.483851,5.6404893873687145,0.61456,"Raptor N-terminal CASPase like domain containing protein, putative"
142,Tb927.1.220,-0.753452,5.356836293762333,0.76213,"retrotransposon hot spot protein 1 (RHS1), putative"
143,Tb927.1.2210,-0.96631,6.010889077717218,0.70667,"nucleosome assembly protein (NAP), putative"
144,Tb927.1.2230,0.691413,6.065422847465759,0.7802100000000001,small myristoylated protein 1-1
145,Tb927.1.2260,0.451013,6.391310979867486,0.84835,small myristoylated protein 1-2
146,Tb927.1.2320,-12.215386,5.433224023617392,0.14015999999999998,"hypothetical protein, conserved"
147,Tb927.1.2390,4.849328,7.548021924503116,0.32787,beta tubulin
148,Tb927.1.240,-2.852952,5.666322316772298,0.45657,"retrotransposon hot spot protein (RHS, pseudogene), putative"
149,Tb927.1.2400,0.45770500000000003,7.476079146318711,0.84573,alpha tubulin
150,Tb927.1.2550,-1.634923,6.203525134891948,0.59032,"histone H3, putative"
151,Tb927.1.2570,2.709309,6.4255717142742075,0.46839,coatomer beta subunit
152,Tb927.1.2580,0.9117350000000001,5.633473505486063,0.7214,exosome-associated protein 1
153,Tb927.1.2600,2.375382,5.703367050564041,0.50016,pumilio/PUF RNA binding protein 9
154,Tb927.1.2670,8.37469,6.197834447248401,0.21113,paralyzed flagella 16
155,Tb927.1.2730,-9.653244,5.764854327861864,0.18162999999999999,"conserved protein, unknown function"
156,Tb927.1.2750,1.664571,5.982114677855805,0.58628,"hypothetical protein, conserved"
157,Tb927.1.2770,-1.813003,5.138198454980942,0.5665100000000001,"hypothetical protein, conserved"
158,Tb927.1.2970,0.593162,5.27731117917403,0.80045,"hypothetical protein, conserved"
159,Tb927.1.2980,37.810209,5.200910660665566,0.025259999999999998,"hypothetical protein, conserved"
160,Tb927.1.2990,-9.584042,6.065687994779864,0.18315,kinetoplast ribosomal PPR-repeat containing protein 2
161,Tb927.1.3000,-2.6526009999999998,5.7617978311687,0.47358,"amidohydrolase, putative"
162,Tb927.1.3010,0.465451,5.906779884923215,0.84415,"mRNA processing protein, putative"
163,Tb927.1.3030,-1.1118540000000001,5.76014719222209,0.67909,KREL2
164,Tb927.1.3040,-23.787411,5.3751842541210975,0.056589999999999994,"hypothetical protein, conserved"
165,Tb927.1.3050,0.765169,5.799215068477351,0.7590899999999999,"tRNA (Uracil-5-)-methyltransferase, putative"
166,Tb927.1.3070,-0.44891400000000004,5.813739067002989,0.84911,"hypothetical protein, conserved"
167,Tb927.1.3110,3.066897,6.177833623063015,0.43935,"soluble N-ethylmaleimide sensitive factor (NSF) attachment protein, putative"
168,Tb927.1.3150,-0.42283699999999996,5.501140085530744,0.8586299999999999,"hypothetical protein, conserved"
169,Tb927.1.3170,0.855449,5.993770750880938,0.7360800000000001,"CHORD, putative"
170,Tb927.1.3180,6.494088,6.262610064620886,0.26418,"40S ribosomal protein S11, putative"
171,Tb927.1.320,-0.332173,4.582664365143386,0.8907700000000001,"retrotransposon hot spot protein (RHS, pseudogene), putative"
172,Tb927.1.3200,-3.400183,6.061086643060432,0.41603999999999997,"Suppressor of G2 allele of SKP1, putative"
173,Tb927.1.3220,-0.528578,5.525212010631549,0.8229,"TBC1 domain family member 20/GTPase, putative"
174,Tb927.1.3230,-0.660258,5.380797143867144,0.78638,"cell division cycle protein, putative"
175,Tb927.1.3250,-7.565912,5.7201766748378065,0.23213000000000003,"Domain of unknown function (DUF4456), putative"
176,Tb927.1.3260,-0.362523,5.954569072590964,0.8776,"hypothetical protein, conserved"
177,Tb927.1.3270,-0.574617,5.989822101173828,0.80805,"hypothetical protein, conserved"
178,Tb927.1.3280,3.508576,5.034951550957309,0.40663,"septum formation protein MAF homologue, putative"
179,Tb927.1.3290,-0.442591,5.5284230201427595,0.8507899999999999,"hypothetical protein, conserved"
180,Tb927.1.330,0.632666,4.536226282300064,0.79196,"retrotransposon hot spot protein (RHS, pseudogene), putative"
181,Tb927.1.3300,-1.70849,5.885337468902582,0.57819,"Myotubularin-related protein, putative"
182,Tb927.1.3310,1.533833,5.917152994580201,0.60406,"hypothetical protein, conserved"
183,Tb927.1.3390,-12.253888,5.188146330894504,0.13965999999999998,"Eukaryotic protein of unknown function (DUF866), putative"
184,Tb927.1.3400,-1.3176649999999999,5.334793413510716,0.6469,"hypothetical protein, conserved"
185,Tb927.1.3410,-0.427993,5.950828600682699,0.8569399999999999,"hypothetical protein, conserved"
186,Tb927.1.3450,3.308664,5.923115991722007,0.42148,"hypothetical protein, conserved"
187,Tb927.1.3560,-36.067938,5.071675852528354,0.027460000000000002,"Centrosomal protein of 164 kDa, putative"
188,Tb927.1.3800,-31.670499,5.612482924109427,0.03475,Present in the outer mitochondrial membrane proteome 18
189,Tb927.1.3820,1.325615,5.148544045772326,0.64513,"ATP synthase subunit, putative"
190,Tb927.1.3830,-1.0781020000000001,6.2928406458294495,0.68516,"glucose-6-phosphate isomerase, glycosomal"
191,Tb927.1.3880,-3.406017,5.027802424369581,0.41603999999999997,"Fusaric acid resistance protein-like, putative"
192,Tb927.1.3910,0.799707,5.64106341885552,0.7499,Anaphase-promoting complex subunit CDC23
193,Tb927.1.3950,1.20684,6.410454976968135,0.66257,alanine aminotransferase
194,Tb927.1.4010,-6.761153,5.584081206893358,0.25799,primase 2
195,Tb927.1.4040,0.419789,4.638262565968299,0.85972,"hypothetical protein, conserved"
196,Tb927.1.4050,0.376537,6.175784249132183,0.8756700000000001,"ser/thr protein phosphatase, putative"
197,Tb927.1.410,0.323463,5.511414069475367,0.89376,"retrotransposon hot spot protein (RHS, pseudogene), putative"
198,Tb927.1.4100,-183.453418,6.391860967473324,0.0004,cytochrome oxidase subunit IV
199,Tb927.1.4160,0.36912399999999995,4.859274631145581,0.87628,"hypothetical protein, conserved"
200,Tb927.1.4180,0.484763,5.873985777807011,0.83739,"leucine-rich repeat protein (LRRP), putative"
201,Tb927.1.420,-0.645613,5.371697594505485,0.7893,"retrotransposon hot spot protein 5 (RHS5), putative"
202,Tb927.1.4220,-2.38172,5.225009308152226,0.4993,"Ydr279p protein family (RNase H2 complex component), putative"
203,Tb927.1.4230,-3.266188,5.792841161759017,0.42468,"hypothetical protein, conserved"
204,Tb927.1.4250,2.133261,5.051920062484362,0.52541,"hypothetical protein, conserved"
205,Tb927.1.4280,-0.5332479999999999,5.553278475749782,0.82157,"hypothetical protein, conserved"
206,Tb927.1.4310,0.43907399999999996,6.544722714912672,0.85206,Flagellum attachment zone protein 2
207,Tb927.1.4340,-1.07736,5.655670407856789,0.68521,"hypothetical protein, conserved"
208,Tb927.1.4400,2.4344759999999996,5.454166221128078,0.49458,"hypothetical protein, conserved"
209,Tb927.1.4410,1.306638,5.627669961090086,0.64873,SUMO-interacting motif-containing protein
210,Tb927.1.4420,26.824581,6.262432103764311,0.04757,"ABC transporter, putative"
211,Tb927.1.4450,0.9738180000000001,5.041344910137541,0.70541,"calcium-activated potassium channel, putative"
212,Tb927.1.4470,17.767018,4.722725213482716,0.0875,"hypothetical protein, conserved"
213,Tb927.1.4480,-1.0251290000000002,5.891884085889135,0.69609,"WD repeat and HMG-box DNA-binding protein, putative"
214,Tb927.1.4490,-8.727182,5.88686338167531,0.20285999999999998,"acetyltransferase, putative"
215,Tb927.1.450,-16.233972,5.689902610542432,0.10004,"retrotransposon hot spot protein (RHS, pseudogene), putative"
216,Tb927.1.4500,-0.23952199999999998,5.129834847617477,0.9476100000000001,"SNARE associated Golgi protein, putative"
217,Tb927.1.4680,-1.278065,5.696354641065905,0.65172,Kinetochore interacting protein 6
218,Tb927.1.4690,5.623322,6.049818639702361,0.29803,Protein arginine N-methyltransferase 1 catalytic subunit
219,Tb927.1.4720,5.987146,5.799489424898759,0.28252,"SET domain containing protein, putative"
220,Tb927.1.4730,0.4557,4.982153143173733,0.847,"Ribonuclease H2 non-catalytic subunit (Ylr154p-like), putative"
221,Tb927.1.4740,-3.1522229999999998,5.608926982504183,0.43468999999999997,"FAM91 N-terminus/FAM91 C-terminus, putative"
222,Tb927.1.4760,-0.3443,5.712538588826109,0.8870100000000001,"Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2, putative"
223,Tb927.1.4780,2.554003,5.314151737613036,0.4829,Alpha/beta hydrolase domain-containing protein
224,Tb927.1.4800,-30.030683000000003,4.493239105819268,0.03921,"hypothetical protein, conserved"
225,Tb927.1.4830,0.618334,5.810099385660423,0.79419,phospholipase A1
226,Tb927.1.5000,-0.436217,5.598404173891646,0.8523,"hypothetical protein, conserved"
227,Tb927.1.5030,-0.47738500000000006,5.824472089647564,0.8402200000000001,"leucine-rich repeat protein (LRRP), putative"
228,Tb927.1.530,-7.409789,4.956832335668946,0.23684000000000002,"hypothetical protein, conserved"
229,Tb927.1.540,3.0415520000000003,6.07392353807762,0.44138999999999995,"DNA-directed RNA polymerase III, putative"
230,Tb927.1.560,-15.100643,5.507849127940338,0.11020999999999999,"WD domain, G-beta repeat, putative"
231,Tb927.1.570,-0.21218099999999998,4.955761809724137,0.9616399999999999,"Histone-lysine N-methyltransferase, H3 lysine-76 specific"
232,Tb927.1.600,127.133693,5.345640303581336,0.00157,"phosphate-repressible phosphate permease, putative"
233,Tb927.1.610,-16.359571,4.840589699442921,0.09941,"hypothetical protein, conserved"
234,Tb927.1.630,0.6945439999999999,5.214419939295737,0.77936,histone chaperone ASF1A
235,Tb927.1.640,-0.31206100000000003,5.724586320139041,0.9001899999999999,BRCA2
236,Tb927.1.650,0.367076,4.565559767043713,0.87674,"conserved protein, unknown function"
237,Tb927.1.670,2.067711,5.951327317127866,0.5321,"conserved protein, unknown function"
238,Tb927.1.690,-5.452439,5.238389888087512,0.30457,"hypothetical protein, conserved"
239,Tb927.1.700,-52.44008,5.388223796046543,0.013009999999999999,phosphoglycerate kinase
240,Tb927.1.710,14.434854000000001,6.838146728389611,0.11722,phosphoglycerate kinase
241,Tb927.1.720,10.190141,6.178214105280843,0.17215999999999998,phosphoglycerate kinase
242,Tb927.1.730,-29.310029999999998,5.520644643792246,0.04015,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
243,Tb927.1.740,3.4230650000000002,6.139841320021639,0.41506000000000004,phosphatidylinositol-4-phosphate 5-kinase related
244,Tb927.1.750,0.288209,6.028897664144959,0.9164700000000001,Metal-binding domain-containing protein
245,Tb927.1.780,-4.665776,5.5937644137354035,0.33860999999999997,leucine-rich repeat-containing protein
246,Tb927.1.790,-1.790348,5.376722913865785,0.56976,"hypothetical transmembrane protein, conserved"
247,Tb927.1.840,0.589019,5.644794938928195,0.80185,"transmembrane protein, putative"
248,Tb927.1.860,-0.404111,5.764406299787539,0.864,"transmembrane protein, putative"
249,Tb927.1.870,1.2840209999999999,5.514470715002462,0.65172,deoxyhypusine synthase
250,Tb927.1.880,-0.513488,6.632015686869145,0.8282299999999999,"Midasin, putative"
251,Tb927.1.90,0.631113,5.68585992225555,0.7922100000000001,"retrotransposon hot spot protein (RHS, pseudogene), putative"
252,Tb927.1.990,-3.962901,5.910348481571174,0.37768,Enkuring domain-containig protein
253,Tb927.10.10000,2.263489,5.348164619766874,0.5116,"hypothetical protein, conserved"
254,Tb927.10.10010,0.38478,6.0867405613587495,0.87179,"mRNA turnover protein 4 homolog, putative"
255,Tb927.10.10030,-2.683395,5.611701008696181,0.47043999999999997,"hypothetical protein, conserved"
256,Tb927.10.10050,0.7334,5.417119464631825,0.7661600000000001,"hypothetical protein, conserved"
257,Tb927.10.10070,-0.9909309999999999,5.639448636265077,0.7017100000000001,"hypothetical protein, conserved"
258,Tb927.10.10080,83.01869599999999,5.383233524279857,0.00364,"hypothetical protein, conserved"
259,Tb927.10.10090,-12.051648,5.815733110300564,0.14228,Component of motile flagella 14
260,Tb927.10.10120,-1.953743,5.670678076444266,0.54696,"hypothetical protein, conserved"
261,Tb927.10.10130,1.027724,5.909494517661843,0.69603,RNA editing mediator complex protein 1
262,Tb927.10.10140,2.919808,6.243199328115247,0.45075,"paraflagellar rod component, putative"
263,Tb927.10.10160,0.894833,5.837929805948942,0.72572,Kinetoplast polyadenylation factor 4
264,Tb927.10.10170,1.716347,5.710404260250205,0.57797,"pre-mRNA splicing factor 46, putative"
265,Tb927.10.10180,-4.053869000000001,4.995814139694846,0.37265,"Miro-like protein, putative"
266,Tb927.10.10200,-1.518357,5.095946548522801,0.60741,"hypothetical protein, conserved"
267,Tb927.10.10230,5.60975,4.707044446851801,0.29853,procyclin-associated gene 5 (PAG5) protein
268,Tb927.10.10280,9.02868,6.572674150739064,0.19659000000000001,"microtubule-associated protein, putative"
269,Tb927.10.1030,2.0740950000000002,4.6359469482204965,0.53174,"serine peptidase, Clan SC, Family S10"
270,Tb927.10.10310,-3.109646,5.443718171158063,0.43633999999999995,"hypothetical protein, conserved"
271,Tb927.10.10330,-0.385855,5.310444769577975,0.8717,Anaphase-promoting complex subunit CDC27
272,Tb927.10.10340,-6.555771000000001,6.234514752651688,0.26219000000000003,"structural maintenance of chromosome 2, putative"
273,Tb927.10.10350,-2.124175,5.794481772696778,0.52678,"STE/STE11 serine/threonine-protein kinase, putative"
274,Tb927.10.10370,0.983341,5.663109845160063,0.7036899999999999,"hypothetical protein, conserved"
275,Tb927.10.10380,-4.631167,5.631038712191497,0.34028,"ATP-dependent DEAD/H RNA helicase, putative"
276,Tb927.10.10390,1.376782,6.588040768901715,0.6341,trypanothione reductase
