Gene_acc,Gene_id,Signed_Rank,log10_TMT_intensity,FDR,Desc
39,Tb11.v5.0412,0.6470060000000001,5.532916094918825,0.76193,"hypothetical protein, conserved"
40,Tb11.v5.0428,23.935995000000002,4.725059350801068,0.04453,"hypothetical protein, conserved"
41,Tb11.v5.0468,0.38361100000000004,5.058769831342175,0.8505299999999999,"alpha tubulin, putative"
42,Tb11.v5.0480,-0.27772399999999997,6.060066710870536,0.9122399999999999,"DNA-directed RNA polymerase, alpha subunit, putative"
43,Tb11.v5.0482,-0.7798609999999999,5.060980983566012,0.7229,"hypothetical protein, conserved"
44,Tb11.v5.0487,2.618303,5.7322095477301325,0.43254,"Programmed cell death protein 2, C-terminal putative domain containing protein, putative"
45,Tb11.v5.0489,47.001507000000004,5.429826539624137,0.01284,"retrotransposon hot spot (RHS) protein, putative"
46,Tb11.v5.0493,-5.221302,5.128961161320008,0.27154,"kinesin K39, putative"
47,Tb11.v5.0501,-4.799748,6.671829806294785,0.29141999999999996,"40S ribosomal protein S3A, putative"
48,Tb11.v5.0507,0.635731,5.393848854165138,0.7653,"hypothetical protein, conserved"
49,Tb11.v5.0517,0.340169,5.222776280041579,0.86774,"hypothetical protein, conserved"
50,Tb11.v5.0528,-0.48412700000000003,5.401272991133811,0.81053,"hypothetical protein, conserved"
51,Tb11.v5.0537,-3.653722,6.4762169814267185,0.35479,"polyubiquitin, putative"
52,Tb11.v5.0553,2.4225369999999997,5.264229711257186,0.45128999999999997,"ubiquitin hydrolase, putative"
53,Tb11.v5.0567,99.672708,4.784049986119662,0.0022,"retrotransposon hot spot (RHS) protein, putative"
54,Tb11.v5.0594,30.257425,5.64781411609336,0.02893,"retrotransposon hot spot (RHS) protein, putative"
55,Tb11.v5.0618,-1.6021809999999999,4.495173710989416,0.55279,"hypothetical protein, conserved"
56,Tb11.v5.0624,17.970097,6.330318380440477,0.07028999999999999,"retrotransposon hot spot protein (PHS), putative"
57,Tb11.v5.0627,-0.9740129999999999,5.499026893261117,0.6764899999999999,"lipase domain protein, putative"
58,Tb11.v5.0636,2.454694,6.372424067795441,0.44818,"C-terminal motor kinesin, putative"
59,Tb11.v5.0652,0.405487,4.9488348285416315,0.8398100000000001,"protein kinase, putative"
60,Tb11.v5.0670,2.162255,5.189596979269823,0.4818,"retrotransposon hot spot (RHS) protein, putative"
61,Tb11.v5.0692,5.515904,5.722568115354067,0.25971,"Thiopurine S-methyltransferase (TPMT), putative"
62,Tb11.v5.0713,1.7047860000000001,6.7395565228693,0.5412899999999999,"Retrotransposon hot spot protein 6 (RHS6), putative"
63,Tb11.v5.0735,1.6973,4.53686385627471,0.54173,"hypothetical protein, conserved"
64,Tb11.v5.0736,1.142309,5.553601493176801,0.64069,"ABC1 family, putative"
65,Tb11.v5.0745,-0.44913000000000003,4.731583930712908,0.82299,"hypothetical protein, conserved"
66,Tb11.v5.0746,-1.350133,5.855738367562408,0.6001,"tatD related deoxyribonuclease, putative"
67,Tb11.v5.0760,-0.22844499999999998,4.653366902145936,0.9453,"RNA polymerase III transcription factor (TF)IIIC subunit, putative"
68,Tb11.v5.0765,3.542811,4.9340846644374245,0.36230999999999997,"N-acetylglucosaminyl-phosphatidylinositol biosynthetic protein, putative"
69,Tb11.v5.0807,-0.6512,5.905186361580406,0.76088,"ribonuclease, putative"
70,Tb11.v5.0839,-595.161171,5.0598707608417985,0.0,"retrotransposon hot spot (RHS) protein, putative"
71,Tb11.v5.0842,2.1495450000000003,5.440220904184166,0.48382,"Vesicle coat protein involved in Golgi to plasma membrane transport, putative"
72,Tb11.v5.0853,0.71227,5.701876112562455,0.74192,"Vacuolar sorting protein 9 (VPS9) domain containing protein, putative"
73,Tb11.v5.0868,-0.8932610000000001,4.207510496370137,0.69333,"mitotubule-associated protein Gb4, putative"
74,Tb11.v5.0885,2.207337,4.961329479119825,0.47681999999999997,"amino acid transporter, putative"
75,Tb11.v5.0892,-2.869691,4.78522089174808,0.41176,"hypothetical protein, conserved"
76,Tb11.v5.0905,-0.462645,5.5605211414829885,0.81792,"hypothetical protein, conserved"
77,Tb11.v5.0965,0.39086,5.632728514984439,0.84741,"ATP-dependent DEAH-box RNA helicase, putative"
78,Tb11.v5.1016,119.40511299999999,5.216506603977148,0.00109,"receptor-type adenylate cyclase GRESAG 4 (pseudogene), putative"
79,Tb11.v5.1020,42.424013,5.145820818801547,0.015880000000000002,"retrotransposon hot spot (RHS) protein, putative"
80,Tb11.v5.1052,-390.592574,4.654054228870328,0.0,"nucleobase/nucleoside transporter 8.1, putative"
81,Tb427.BES129.1,-46.523478000000004,6.277389146576357,0.013080000000000001,none
82,Tb427.BES134.1,-0.351605,4.962526070168942,0.8635200000000001,none
83,Tb427.BES153.2,41.713605,4.7834054264876675,0.0162,none
84,Tb427.BES29.3,334.63059100000004,5.899722036597119,0.0,none
85,Tb427.BES40.1,-147.945634,5.722008351358884,0.0010199999999999999,none
86,Tb427.BES40.2,364.494144,5.393489213223369,0.0,none
87,Tb427.BES51.3,559.859003,4.9066000637608305,0.0,none
88,Tb427.BES56.1,67.649224,5.355667942930144,0.0057399999999999994,none
89,Tb427.BES56.2,0.273054,4.477509051266817,0.9153700000000001,none
90,Tb427.BES98.1,149.776863,5.188908806542445,0.0010199999999999999,none
91,Tb427.BES98.2,-0.553517,4.265322632873319,0.78884,none
92,Tb927.1.1000,-1.864598,5.834623496648979,0.51857,developmentally regulated phosphoprotein
93,Tb927.1.1020,0.905934,5.413983365357471,0.69075,leucine-rich repeat-containing protein
94,Tb927.1.1030,7.256474000000001,5.54167283181073,0.20606999999999998,Nucleolar protein 49
95,Tb927.1.1050,2.038839,5.348785631537293,0.50002,Metallo-dependent phosphatase-like domain-containing protein
96,Tb927.1.1060,-0.51723,5.78998872905181,0.79873,"Cell cycle checkpoint protein RAD1-like, putative"
97,Tb927.1.1080,10.325925,4.689882211032396,0.14152,"TFIIH basal transcription factor subunit, putative"
98,Tb927.1.1100,-2.654257,5.637241490304893,0.43041,Basal body protein
99,Tb927.1.1120,-1.6339299999999999,5.548716091089438,0.54983,"ribosomal RNA-processing protein 8, putative"
100,Tb927.1.1130,-0.709825,5.640390990944586,0.74265,"glycerol-3-phosphate dehydrogenase (FAD-dependent), putative"
101,Tb927.1.1140,10.426995,5.551151012641494,0.14017000000000002,"Transmembrane protein 231, putative"
102,Tb927.1.1150,0.392993,4.7041488002574265,0.84673,zeta tubulin
103,Tb927.1.1160,-2.2863599999999997,5.337277518450522,0.4663,kinetoplast ribosomal PPR-repeat containing protein 3
104,Tb927.1.120,22.033868,6.864220267460829,0.051,"retrotransposon hot spot protein 4 (RHS4), putative"
105,Tb927.1.1200,-3.661897,5.803784761444342,0.35447,Mitochondrial ribosomal protein S15
106,Tb927.1.1210,1.270742,5.076975227360735,0.615,"conserved protein, unknown function"
107,Tb927.1.1220,-0.581232,5.87411114664448,0.78213,RWD domain-containing protein
108,Tb927.1.1240,4.170673000000001,6.394234479280352,0.32376,"cytidine triphosphate synthase, putative"
109,Tb927.1.1270,-11.335353999999999,6.047998737092271,0.12696,"homocysteine S-methyltransferase, putative"
110,Tb927.1.1310,2.503458,5.356870665646266,0.44355,"transmembrane protein, conserved"
111,Tb927.1.1330,-0.739924,5.9097677763991845,0.73487,Mitochondrial Editosome-like Complex TUTase
112,Tb927.1.1340,-19.208851,5.46741125973242,0.06296,"Quinonprotein alcohol dehydrogenase-like protein, putative"
113,Tb927.1.1370,-127.614737,5.988675763709467,0.00109,"rRNA biogenesis protein, putative"
114,Tb927.1.1380,-0.394599,6.040973981431452,0.8453799999999999,"serine/threonine protein phosphatase 2A regulatory subunit, putative"
115,Tb927.1.1390,-0.55683,5.24345972997095,0.78784,"hypothetical protein, conserved"
116,Tb927.1.1400,-2.169479,5.217723398175719,0.48111000000000004,"Overproducer of inositol protein 10 homolog, putative"
117,Tb927.1.1420,-0.561855,5.822851032657207,0.7867,"conserved protein, unknown function"
118,Tb927.1.1470,2.265287,5.8203952390496365,0.4693,"conserved protein, unknown function"
119,Tb927.1.1530,14.776551000000001,5.408117802808907,0.09038,"STE group serine/threonine-protein kinase, putative"
120,Tb927.1.1540,4.027108999999999,5.659797394301935,0.33126,"Tubulin/FtsZ family, putative"
121,Tb927.1.1550,0.41960699999999995,5.481663302956823,0.8340799999999999,"tubulin-tyrosine ligase, putative"
122,Tb927.1.1560,0.98008,6.402280301802186,0.67525,"vesicular-fusion protein nsf, putative"
123,Tb927.1.1580,1.3750040000000001,5.902184081697069,0.5959399999999999,"electron transport protein SCO1/2, putative"
124,Tb927.1.1610,17.598907,5.165487676576981,0.0721,"hypothetical protein, conserved"
125,Tb927.1.1620,0.772826,5.958076282457981,0.72575,"ATP-dependent DEAD/H RNA helicase, putative"
126,Tb927.1.1630,4.763935,5.105932352186576,0.29349000000000003,transcription elongation factor 1 homolog
127,Tb927.1.1640,1.018778,4.99510055182663,0.66625,"hypothetical protein, conserved"
128,Tb927.1.1670,0.739078,6.516191503958856,0.7349600000000001,ARM-like helical domain-containing protein
129,Tb927.1.1680,0.8813120000000001,5.469117740962666,0.69585,Transcription elongation factor 1 domain-containing protein
130,Tb927.1.1690,-1.29643,5.720417321751628,0.61016,RNA-editing nuclease 1
131,Tb927.1.1700,0.89554,6.157592747203928,0.6925600000000001,"AATF protein, putative"
132,Tb927.1.1710,3.348804,6.1769589805869085,0.3747,"transmembrane protein, conserved"
133,Tb927.1.1720,-3.8226480000000005,5.7401913067691135,0.34392,"cyclophilin 15, putative"
134,Tb927.1.1730,-2.035466,5.803177055654626,0.50002,"Polyadenylation mediator complex protein PAMC1, putative"
135,Tb927.1.1750,2.076171,4.9175758732119625,0.49444,"conserved protein, unknown function"
136,Tb927.1.1770,-2.587048,5.573935133243116,0.4349,Dithiol glutaredoxin 2
137,Tb927.1.1790,9.804706,5.249288876947602,0.14914000000000002,"hypothetical PIN domain-containing protein, conserved"
138,Tb927.1.180,16.028013,6.7521291499147855,0.08241,"retrotransposon hot spot protein 1 (RHS1), putative"
139,Tb927.1.1840,-0.7706689999999999,5.371579473876809,0.72582,"conserved protein, unknown function"
140,Tb927.1.1880,-1.038504,5.141847824857473,0.66089,WD40 repeat-containing protein
141,Tb927.1.1890,6.886685000000001,5.439788858197747,0.21777,Replication Factor C Subunit 1-related protein
142,Tb927.1.190,18.669423000000002,6.315936775503905,0.0659,"retrotransposon hot spot protein (RHS, pseudogene), putative"
143,Tb927.1.1910,3.189147,5.361809022614395,0.38499,MORN repeat-containing protein
144,Tb927.1.1920,-6.470191000000001,5.226256973610648,0.23142,"conserved protein, unknown function"
145,Tb927.1.1930,-0.599209,6.331473861730969,0.77651,"phosphatidylinositol 3-kinase, putative"
146,Tb927.1.1960,-0.461978,6.179319071065717,0.81795,"chaperone protein DnaJ, putative"
147,Tb927.1.1980,5.837706,4.939533229687372,0.24800999999999998,"protein transport protein YIF1, putative"
148,Tb927.1.1990,-1.961081,5.226654027556599,0.50615,"Pre-mRNA-splicing factor 38, putative"
149,Tb927.1.2100,-1.266472,6.725006999062356,0.61563,Calpain-like protein 1.1
150,Tb927.1.2110,0.36739,5.535095286680471,0.8567799999999999,Calpain-like protein 1.2
151,Tb927.1.2120,1.0334860000000001,6.292023351257005,0.66201,Calpain-like protein CALP1.3
152,Tb927.1.2190,1.1528049999999999,5.6404893873687145,0.63785,"Raptor N-terminal CASPase like domain containing protein, putative"
153,Tb927.1.220,60.888773,5.356836293762333,0.00732,"retrotransposon hot spot protein 1 (RHS1), putative"
154,Tb927.1.2210,52.46771700000001,6.010889077717218,0.00996,"nucleosome assembly protein (NAP), putative"
155,Tb927.1.2230,-10.004869,6.065422847465759,0.14619000000000001,small myristoylated protein 1-1
156,Tb927.1.2260,-1.156301,6.391310979867486,0.6368199999999999,small myristoylated protein 1-2
157,Tb927.1.2320,259.687716,5.433224023617392,0.0,Cardiolipin-dependent protein 35kDa
158,Tb927.1.2390,-0.536798,7.547500262687969,0.7934399999999999,beta tubulin
159,Tb927.1.240,11.178309,5.666322316772298,0.12855,"retrotransposon hot spot protein (RHS, pseudogene), putative"
160,Tb927.1.2400,-1.15856,7.476704131765967,0.63656,alpha tubulin
161,Tb927.1.2550,-4.89888,6.203525134891948,0.28643,"histone H3, putative"
162,Tb927.1.2570,-14.747873,6.4255717142742075,0.09038,coatomer beta subunit
163,Tb927.1.2580,-5.0758779999999994,5.633473505486063,0.27737,exosome-associated protein 1
164,Tb927.1.2600,-2.41704,5.703367050564041,0.45131000000000004,pumilio/PUF RNA binding protein 9
165,Tb927.1.2670,-5.823131,6.197834447248401,0.24854,paralyzed flagella 16
166,Tb927.1.2730,-4.004601999999999,5.764854327861864,0.33282,"conserved protein, unknown function"
167,Tb927.1.2750,-162.841938,5.982114677855805,0.00067,"hypothetical protein, conserved"
168,Tb927.1.2770,0.710824,5.138198454980942,0.74235,"hypothetical protein, conserved"
169,Tb927.1.2970,-0.60253,5.27731117917403,0.77566,"hypothetical protein, conserved"
170,Tb927.1.2980,-3.3394660000000003,5.200910660665566,0.3754,"hypothetical protein, conserved"
171,Tb927.1.2990,0.437564,6.065687994779864,0.82601,kinetoplast ribosomal PPR-repeat containing protein 2
172,Tb927.1.3000,26.04731,5.7617978311687,0.038489999999999996,"amidohydrolase, putative"
173,Tb927.1.3010,2.4164209999999997,5.906779884923215,0.45131000000000004,"mRNA processing protein, putative"
174,Tb927.1.3030,3.323291,5.76014719222209,0.37635,KREL2
175,Tb927.1.3040,-1.931759,4.732921026992397,0.50945,"hypothetical protein, conserved"
176,Tb927.1.3050,-1.288457,5.799215068477351,0.6119899999999999,"tRNA (Uracil-5-)-methyltransferase, putative"
177,Tb927.1.3070,-7.843789,5.813739067002989,0.18991,"hypothetical protein, conserved"
178,Tb927.1.3110,1.499774,6.177833623063015,0.57139,"soluble N-ethylmaleimide sensitive factor (NSF) attachment protein, putative"
179,Tb927.1.3150,-1.2243190000000002,5.501140085530744,0.6234,"hypothetical protein, conserved"
180,Tb927.1.3170,2.80172,5.993770750880938,0.41773999999999994,"CHORD, putative"
181,Tb927.1.3180,-15.429782000000001,6.262610064620886,0.08575,"40S ribosomal protein S11, putative"
182,Tb927.1.320,-0.692463,4.852784868680548,0.7498,"retrotransposon hot spot protein (RHS, pseudogene), putative"
183,Tb927.1.3200,16.775104000000002,6.061086643060432,0.07731,"Suppressor of G2 allele of SKP1, putative"
184,Tb927.1.3220,-1.439885,5.525212010631549,0.58282,"TBC1 domain family member 20/GTPase, putative"
185,Tb927.1.3230,0.766633,5.380797143867144,0.72696,"cell division cycle protein, putative"
186,Tb927.1.3250,-3.3036480000000004,5.7201766748378065,0.37722,"Domain of unknown function (DUF4456), putative"
187,Tb927.1.3260,0.42884399999999995,5.9346514373505235,0.8301299999999999,"hypothetical protein, conserved"
188,Tb927.1.3270,-0.827727,5.989822101173828,0.70939,"hypothetical protein, conserved"
189,Tb927.1.3280,-1.28233,5.034951550957309,0.6137,"septum formation protein MAF homologue, putative"
190,Tb927.1.3290,-16.226152,5.5284230201427595,0.08131000000000001,"hypothetical protein, conserved"
191,Tb927.1.330,11.903671000000001,4.536226282300064,0.1202,"retrotransposon hot spot protein (RHS, pseudogene), putative"
192,Tb927.1.3300,-0.658139,5.885337468902582,0.7599600000000001,"Myotubularin-related protein, putative"
193,Tb927.1.3310,-3.157736,5.917152994580201,0.38532,"hypothetical protein, conserved"
194,Tb927.1.3390,9.987685,5.188146330894504,0.14637,"Eukaryotic protein of unknown function (DUF866), putative"
195,Tb927.1.3400,-1.02467,5.334793413510716,0.66456,"hypothetical protein, conserved"
196,Tb927.1.3410,1.305028,5.950828600682699,0.60936,"hypothetical protein, conserved"
197,Tb927.1.3450,0.645509,5.923115991722007,0.76225,"hypothetical protein, conserved"
198,Tb927.1.3560,-0.6909420000000001,5.071675852528354,0.75039,"Centrosomal protein of 164 kDa, putative"
199,Tb927.1.3800,11.183328999999999,5.612482924109427,0.12853,Present in the outer mitochondrial membrane proteome 18
200,Tb927.1.3820,-5.286125,5.148544045772326,0.26843,"ATP synthase subunit, putative"
201,Tb927.1.3830,-37.703241999999996,6.2928406458294495,0.018680000000000002,"glucose-6-phosphate isomerase, glycosomal"
202,Tb927.1.3880,-61.823529,5.058442727769709,0.00702,"Fusaric acid resistance protein-like, putative"
203,Tb927.1.3910,-22.173691,5.64106341885552,0.05062,Anaphase-promoting complex subunit CDC23
204,Tb927.1.3950,-1.0878139999999998,6.41563097299557,0.65054,alanine aminotransferase
205,Tb927.1.4010,-0.37749,5.584081206893358,0.85336,primase 2
206,Tb927.1.4040,-1.549364,4.638262565968299,0.5625100000000001,"hypothetical protein, conserved"
207,Tb927.1.4050,-1.718652,6.175784249132183,0.53978,"ser/thr protein phosphatase, putative"
208,Tb927.1.410,0.953131,5.511414069475367,0.6805100000000001,"retrotransposon hot spot protein (RHS, pseudogene), putative"
209,Tb927.1.4100,-85.909058,6.391860967473324,0.00292,cytochrome oxidase subunit IV
210,Tb927.1.4160,83.62713000000001,4.859274631145581,0.0032600000000000003,"hypothetical protein, conserved"
211,Tb927.1.4180,-2.4043669999999997,5.873985777807011,0.45318,"leucine-rich repeat protein (LRRP), putative"
212,Tb927.1.420,-0.489259,5.371697594505485,0.8084100000000001,"retrotransposon hot spot protein 5 (RHS5), putative"
213,Tb927.1.4220,0.636359,5.225009308152226,0.7652100000000001,"Ydr279p protein family (RNase H2 complex component), putative"
214,Tb927.1.4230,-1.135977,5.792841161759017,0.64146,"hypothetical protein, conserved"
215,Tb927.1.4250,0.790605,5.051920062484362,0.7196100000000001,"hypothetical protein, conserved"
216,Tb927.1.4280,-0.6088680000000001,5.553278475749782,0.77323,"hypothetical protein, conserved"
217,Tb927.1.4310,-0.666205,6.544722714912672,0.7588600000000001,Flagellum attachment zone protein 2
218,Tb927.1.4340,-0.7067100000000001,5.655670407856789,0.7438100000000001,"hypothetical protein, conserved"
219,Tb927.1.4400,0.576386,5.454166221128078,0.78287,"hypothetical protein, conserved"
220,Tb927.1.4410,0.753212,5.627669961090086,0.73126,SUMO-interacting motif-containing protein
221,Tb927.1.4420,-0.341831,6.262432103764311,0.86774,"ABC transporter, putative"
222,Tb927.1.4450,-0.731484,5.041344910137541,0.73724,"calcium-activated potassium channel, putative"
223,Tb927.1.4470,0.562884,4.722725213482716,0.78659,"hypothetical protein, conserved"
224,Tb927.1.4480,-7.463881,5.866596257779941,0.19976,"WD repeat and HMG-box DNA-binding protein, putative"
225,Tb927.1.4490,-2.429595,5.88686338167531,0.45087,"acetyltransferase, putative"
226,Tb927.1.450,-15.403359,5.689902610542432,0.08584,"retrotransposon hot spot protein (RHS, pseudogene), putative"
227,Tb927.1.4500,0.8703549999999999,5.129834847617477,0.69719,"SNARE associated Golgi protein, putative"
228,Tb927.1.4680,2.742665,5.696354641065905,0.42262,Kinetochore interacting protein 6
229,Tb927.1.4690,2.29688,6.049818639702361,0.46567,Protein arginine N-methyltransferase 1 catalytic subunit
230,Tb927.1.4720,2.0756229999999998,5.799489424898759,0.49444,"SET domain containing protein, putative"
231,Tb927.1.4730,0.49441599999999997,4.982153143173733,0.80585,"Ribonuclease H2 non-catalytic subunit (Ylr154p-like), putative"
232,Tb927.1.4740,-6.308692,5.608926982504183,0.2354,"FAM91 N-terminus/FAM91 C-terminus, putative"
233,Tb927.1.4760,-1.807143,5.712538588826109,0.52745,"Vacuolar sorting protein 39 domain 1/Vacuolar sorting protein 39 domain 2, putative"
234,Tb927.1.4780,-0.390579,5.314151737613036,0.84741,Alpha/beta hydrolase domain-containing protein
235,Tb927.1.4800,-7.452433,4.493239105819268,0.20008,"hypothetical protein, conserved"
236,Tb927.1.4830,2.210693,5.810099385660423,0.47681999999999997,phospholipase A1
237,Tb927.1.5000,-0.531454,5.598404173891646,0.79476,"hypothetical protein, conserved"
238,Tb927.1.5030,-0.740892,5.824472089647564,0.73455,"leucine-rich repeat protein (LRRP), putative"
239,Tb927.1.530,0.520836,4.956832335668946,0.79769,"hypothetical protein, conserved"
240,Tb927.1.540,-1.0009549999999998,6.07392353807762,0.66995,"DNA-directed RNA polymerase III, putative"
241,Tb927.1.560,1.314163,5.507849127940338,0.6079399999999999,"WD domain, G-beta repeat, putative"
242,Tb927.1.570,2.322879,4.955761809724137,0.46232,"Histone-lysine N-methyltransferase, H3 lysine-76 specific"
243,Tb927.1.600,9.291509,5.345640303581336,0.15844,"phosphate-repressible phosphate permease, putative"
244,Tb927.1.610,-2.60415,4.840589699442921,0.43378,"hypothetical protein, conserved"
245,Tb927.1.630,14.767743,5.214419939295737,0.09038,histone chaperone ASF1A
246,Tb927.1.640,4.466872,5.724586320139041,0.30799,BRCA2
247,Tb927.1.650,6.056812,4.565559767043713,0.24381,"conserved protein, unknown function"
248,Tb927.1.670,0.48423900000000003,5.951327317127866,0.81053,"conserved protein, unknown function"
249,Tb927.1.690,-0.983929,5.238389888087512,0.67437,"hypothetical protein, conserved"
250,Tb927.1.700,33.705779,5.388223796046543,0.02325,phosphoglycerate kinase
251,Tb927.1.710,-0.413179,6.834334217692102,0.8371299999999999,phosphoglycerate kinase
252,Tb927.1.720,-0.509591,6.178214105280843,0.8013399999999999,phosphoglycerate kinase
253,Tb927.1.730,17.730777,5.520644643792246,0.07122,"NADH-ubiquinone oxidoreductase complex I subunit, putative"
254,Tb927.1.740,6.7457910000000005,6.139841320021639,0.22303,phosphatidylinositol-4-phosphate 5-kinase related
255,Tb927.1.750,-9.330982,6.028897664144959,0.15779,Metal-binding domain-containing protein
256,Tb927.1.780,-0.225888,5.5937644137354035,0.9466,leucine-rich repeat-containing protein
257,Tb927.1.790,0.565642,5.376722913865785,0.7862,"hypothetical transmembrane protein, conserved"
258,Tb927.1.840,-2.765368,5.644794938928195,0.42045,"transmembrane protein, putative"
259,Tb927.1.860,1.798909,5.764406299787539,0.52913,"transmembrane protein, putative"
260,Tb927.1.870,0.803075,5.514470715002462,0.71653,deoxyhypusine synthase
261,Tb927.1.880,-0.9199069999999999,6.635230334448007,0.68824,"Midasin, putative"
262,Tb927.1.90,2.585625,5.68585992225555,0.4349,"retrotransposon hot spot protein (RHS, pseudogene), putative"
263,Tb927.1.990,-7.494689999999999,5.910348481571174,0.1991,Enkuring domain-containig protein
264,Tb927.10.10000,70.757414,5.348164619766874,0.0053,"hypothetical protein, conserved"
265,Tb927.10.10010,-0.896176,6.0867405613587495,0.6925600000000001,"mRNA turnover protein 4 homolog, putative"
266,Tb927.10.10030,-76.170516,5.611701008696181,0.00434,"hypothetical protein, conserved"
267,Tb927.10.10050,0.383535,5.417119464631825,0.8505299999999999,"hypothetical protein, conserved"
268,Tb927.10.10070,4.544613,5.639448636265077,0.30518,"hypothetical protein, conserved"
269,Tb927.10.10080,5.52577,5.383233524279857,0.25949,"hypothetical protein, conserved"
270,Tb927.10.10090,-0.530488,5.815733110300564,0.79485,Component of motile flagella 14
271,Tb927.10.10120,0.649634,5.670678076444266,0.7611899999999999,"hypothetical protein, conserved"
272,Tb927.10.10130,2.456961,5.909494517661843,0.44816999999999996,RNA editing mediator complex protein 1
273,Tb927.10.10140,-4.113723,6.243199328115247,0.3267,"paraflagellar rod component, putative"
274,Tb927.10.10160,1.751896,5.837929805948942,0.53495,Kinetoplast polyadenylation factor 4
275,Tb927.10.10170,-2.3573009999999996,5.710404260250205,0.45953999999999995,"pre-mRNA splicing factor 46, putative"
276,Tb927.10.10180,11.316417,4.995814139694846,0.12696,"Miro-like protein, putative"
277,Tb927.10.10200,-1.685159,5.095946548522801,0.5433399999999999,"hypothetical protein, conserved"
278,Tb927.10.10230,-719.0608440000001,4.707044446851801,0.0,procyclin-associated gene 5 (PAG5) protein
279,Tb927.10.10280,0.90635,6.572674150739064,0.69075,Microtubule-associated repetitive protein 2
